Date,Description,Deposits,Withdrawls,Balance
10-Nov-2020,Miscellaneous,"6,556.06",00.00,"6,556.06"
10-Nov-2020,Reversal,00.00,728.45,"5,827.61"
10-Nov-2020,Purchase,00.00,"1,942.54","3,885.07"
10-Nov-2020,NEFT,"90,790.72",00.00,"94,675.79"
10-Nov-2020,Debit Card,00.00,"23,668.95","71,006.84"
11-Nov-2020,Interest,"179,411.40",00.00,"250,418.24"
11-Nov-2020,ATM,01.20,00.00,"250,419.44"
11-Nov-2020,ATM,00.00,"27,824.38","222,595.06"
11-Nov-2020,Cash,156.00,00.00,"222,751.06"
11-Nov-2020,NEFT,00.00,"55,687.77","167,063.29"
12-Nov-2020,Cash,"60,048.00",00.00,"227,111.29"
12-Nov-2020,Miscellaneous,00.00,"113,555.65","113,555.64"
12-Nov-2020,NEFT,02.00,00.00,"113,557.64"
12-Nov-2020,NEFT,"9,208.00",00.00,"122,765.64"
12-Nov-2020,Cheque,416.00,00.00,"123,181.64"
12-Nov-2020,Cheque,"3,049.20",00.00,"126,230.84"
12-Nov-2020,Tax,00.00,"63,115.42","63,115.42"
12-Nov-2020,Interest,00.00,"7,889.43","55,225.99"
12-Nov-2020,Bill,00.00,"5,522.60","49,703.39"
12-Nov-2020,RTGS,00.00,"12,425.85","37,277.54"
12-Nov-2020,Purchase,"7,225.62",00.00,"44,503.16"
12-Nov-2020,Bill,00.00,"7,417.19","37,085.97"
12-Nov-2020,Reversal,00.00,"4,635.75","32,450.22"
12-Nov-2020,RTGS,00.00,"4,635.75","27,814.47"
12-Nov-2020,NEFT,"101,964.31",00.00,"129,778.78"
12-Nov-2020,Cheque,00.00,"12,977.88","116,800.90"
12-Nov-2020,Transfer,00.00,"116,800.90",00.00
12-Nov-2020,RTGS,"2,205.00",00.00,"2,205.00"
12-Nov-2020,Cheque,00.00,275.63,"1,929.38"
12-Nov-2020,Debit Card,298.10,00.00,"2,227.48"
12-Nov-2020,Reversal,46.50,00.00,"2,273.98"
12-Nov-2020,Purchase,364.47,00.00,"2,638.45"
12-Nov-2020,Commission,00.00,"1,319.23","1,319.22"
12-Nov-2020,ATM,00.00,188.46,"1,130.76"
12-Nov-2020,Purchase,00.00,113.08,"1,017.68"
12-Nov-2020,Interest,00.00,339.23,678.45
12-Nov-2020,Debit Card,00.00,113.08,565.38
12-Nov-2020,Cash,00.00,94.23,471.15
13-Nov-2020,Tax,"214,420.00",00.00,"214,891.15"
13-Nov-2020,Tax,00.00,"107,445.58","107,445.58"
13-Nov-2020,ATM,00.00,"13,430.70","94,014.88"
13-Nov-2020,NEFT,00.00,"94,014.88",00.00
13-Nov-2020,Cash,"2,829.62",00.00,"2,829.62"
14-Nov-2020,ATM,00.00,471.60,"2,358.02"
14-Nov-2020,ATM,"2,822.00",00.00,"5,180.02"
14-Nov-2020,ATM,"65,963.00",00.00,"71,143.02"
14-Nov-2020,ATM,00.00,"17,785.76","53,357.26"
14-Nov-2020,Purchase,00.00,"8,892.88","44,464.38"
14-Nov-2020,Tax,"238,412.60",00.00,"282,876.98"
14-Nov-2020,Commission,"152,027.50",00.00,"434,904.48"
14-Nov-2020,Cheque,"1,100,254.00",00.00,"1,535,158.48"
14-Nov-2020,Debit Card,"2,505.90",00.00,"1,537,664.38"
14-Nov-2020,Cheque,147.20,00.00,"1,537,811.58"
14-Nov-2020,Bill,00.00,"219,687.37","1,318,124.21"
14-Nov-2020,Purchase,00.00,"164,765.53","1,153,358.68"
15-Nov-2020,Miscellaneous,"3,465.00",00.00,"1,156,823.68"
15-Nov-2020,Purchase,00.00,"289,205.92","867,617.76"
15-Nov-2020,Cash,402.90,00.00,"868,020.66"
15-Nov-2020,Cash,"103,130.00",00.00,"971,150.66"
15-Nov-2020,Cheque,00.00,"107,905.63","863,245.03"
15-Nov-2020,Reversal,444.00,00.00,"863,689.03"
16-Nov-2020,Miscellaneous,"35,940.66",00.00,"899,629.69"
16-Nov-2020,Transfer,00.00,"99,958.85","799,670.84"
16-Nov-2020,Cheque,00.00,"79,967.08","719,703.76"
16-Nov-2020,Purchase,"523,664.50",00.00,"1,243,368.26"
16-Nov-2020,Debit Card,00.00,"207,228.04","1,036,140.22"
16-Nov-2020,ATM,00.00,"518,070.11","518,070.11"
16-Nov-2020,Interest,"3,987.70",00.00,"522,057.81"
16-Nov-2020,Reversal,00.00,"261,028.91","261,028.90"
16-Nov-2020,Reversal,394.90,00.00,"261,423.80"
16-Nov-2020,NEFT,00.00,"29,047.09","232,376.71"
16-Nov-2020,IMPS,174.00,00.00,"232,550.71"
16-Nov-2020,Tax,"3,826.00",00.00,"236,376.71"
16-Nov-2020,Debit Card,01.00,00.00,"236,377.71"
16-Nov-2020,Commission,"11,281.00",00.00,"247,658.71"
16-Nov-2020,NEFT,00.00,"24,765.87","222,892.84"
16-Nov-2020,Bill,"35,840.00",00.00,"258,732.84"
16-Nov-2020,Cheque,170.00,00.00,"258,902.84"
16-Nov-2020,Debit Card,00.00,"28,766.98","230,135.86"
16-Nov-2020,IMPS,00.00,"46,027.17","184,108.69"
16-Nov-2020,Miscellaneous,09.67,00.00,"184,118.36"
16-Nov-2020,Reversal,"215,343.00",00.00,"399,461.36"
16-Nov-2020,Tax,00.00,"399,461.36",00.00
16-Nov-2020,Interest,08.00,00.00,08.00
16-Nov-2020,Commission,20.07,00.00,28.07
16-Nov-2020,Interest,438.66,00.00,466.73
16-Nov-2020,Interest,03.73,00.00,470.46
16-Nov-2020,Transfer,00.00,156.82,313.64
16-Nov-2020,Commission,02.90,00.00,316.54
17-Nov-2020,Cheque,133.10,00.00,449.64
17-Nov-2020,Purchase,02.30,00.00,451.94
17-Nov-2020,Commission,00.00,90.39,361.55
18-Nov-2020,Bill,00.00,90.39,271.16
18-Nov-2020,Debit Card,00.00,27.12,244.04
18-Nov-2020,IMPS,31.40,00.00,275.44
18-Nov-2020,Cash,00.00,39.35,236.09
18-Nov-2020,Cheque,"15,933.10",00.00,"16,169.19"
18-Nov-2020,Bill,178.00,00.00,"16,347.19"
18-Nov-2020,Cash,00.00,"2,724.53","13,622.66"
18-Nov-2020,Debit Card,00.00,"6,811.33","6,811.33"
18-Nov-2020,ATM,400.00,00.00,"7,211.33"
18-Nov-2020,Reversal,"17,708.40",00.00,"24,919.73"
18-Nov-2020,Tax,"252,809.60",00.00,"277,729.33"
18-Nov-2020,Transfer,493.00,00.00,"278,222.33"
18-Nov-2020,RTGS,"1,961.62",00.00,"280,183.95"
18-Nov-2020,Tax,00.00,"93,394.65","186,789.30"
18-Nov-2020,RTGS,00.00,"31,131.55","155,657.75"
18-Nov-2020,Reversal,00.00,"155,657.75",00.00
18-Nov-2020,ATM,02.70,00.00,02.70
18-Nov-2020,Tax,112.30,00.00,115.00
18-Nov-2020,Purchase,"46,832.00",00.00,"46,947.00"
18-Nov-2020,IMPS,627.40,00.00,"47,574.40"
18-Nov-2020,NEFT,"459,540.50",00.00,"507,114.90"
18-Nov-2020,Commission,00.00,"169,038.30","338,076.60"
18-Nov-2020,ATM,00.00,"169,038.30","169,038.30"
18-Nov-2020,Debit Card,"50,113.22",00.00,"219,151.52"
18-Nov-2020,Cash,00.00,"73,050.51","146,101.01"
18-Nov-2020,Commission,"215,621.90",00.00,"361,722.91"
18-Nov-2020,Cheque,"2,773.00",00.00,"364,495.91"
19-Nov-2020,Cash,"19,480.00",00.00,"383,975.91"
19-Nov-2020,Reversal,561.00,00.00,"384,536.91"
19-Nov-2020,Tax,00.00,"192,268.46","192,268.46"
19-Nov-2020,IMPS,00.00,"38,453.69","153,814.77"
20-Nov-2020,RTGS,01.00,00.00,"153,815.77"
20-Nov-2020,Reversal,00.00,"15,381.58","138,434.19"
20-Nov-2020,Cash,"1,498,709.20",00.00,"1,637,143.39"
20-Nov-2020,Bill,00.00,"545,714.46","1,091,428.93"
20-Nov-2020,NEFT,04.15,00.00,"1,091,433.08"
20-Nov-2020,Miscellaneous,"1,383.13",00.00,"1,092,816.21"
21-Nov-2020,ATM,05.47,00.00,"1,092,821.68"
21-Nov-2020,Reversal,"12,799.00",00.00,"1,105,620.68"
21-Nov-2020,Tax,00.00,"157,945.81","947,674.87"
21-Nov-2020,Commission,110.51,00.00,"947,785.38"
21-Nov-2020,Debit Card,110.30,00.00,"947,895.68"
21-Nov-2020,Interest,"3,880.10",00.00,"951,775.78"
21-Nov-2020,IMPS,00.00,"317,258.59","634,517.19"
21-Nov-2020,Cash,"46,386.81",00.00,"680,904.00"
21-Nov-2020,Bill,"18,567.78",00.00,"699,471.78"
21-Nov-2020,Transfer,00.00,"139,894.36","559,577.42"
21-Nov-2020,Commission,00.00,"93,262.90","466,314.52"
21-Nov-2020,Commission,762.80,00.00,"467,077.32"
21-Nov-2020,Commission,"181,793.00",00.00,"648,870.32"
21-Nov-2020,NEFT,00.00,"648,870.32",00.00
21-Nov-2020,ATM,"1,481.40",00.00,"1,481.40"
21-Nov-2020,RTGS,00.00,493.80,987.60
21-Nov-2020,NEFT,00.00,141.09,846.51
21-Nov-2020,NEFT,00.00,120.93,725.58
21-Nov-2020,Transfer,00.00,725.58,00.00
21-Nov-2020,Interest,"1,250,248.00",00.00,"1,250,248.00"
21-Nov-2020,RTGS,"1,393.00",00.00,"1,251,641.00"
21-Nov-2020,Cash,00.00,"625,820.50","625,820.50"
21-Nov-2020,Reversal,00.00,"89,402.93","536,417.57"
21-Nov-2020,RTGS,28.30,00.00,"536,445.87"
21-Nov-2020,Transfer,"37,489.30",00.00,"573,935.17"
21-Nov-2020,IMPS,06.30,00.00,"573,941.47"
21-Nov-2020,Commission,42.92,00.00,"573,984.39"
21-Nov-2020,RTGS,00.00,"114,796.88","459,187.51"
21-Nov-2020,RTGS,121.00,00.00,"459,308.51"
21-Nov-2020,RTGS,"3,817.60",00.00,"463,126.11"
21-Nov-2020,IMPS,00.00,"154,375.37","308,750.74"
21-Nov-2020,Cheque,"217,683.10",00.00,"526,433.84"
21-Nov-2020,Interest,"1,437.47",00.00,"527,871.31"
21-Nov-2020,NEFT,00.00,"175,957.10","351,914.21"
21-Nov-2020,Cheque,"2,490.71",00.00,"354,404.92"
21-Nov-2020,RTGS,00.00,"118,134.97","236,269.95"
21-Nov-2020,Cash,00.00,"78,756.65","157,513.30"
21-Nov-2020,Cheque,00.00,"26,252.22","131,261.08"
21-Nov-2020,Debit Card,00.00,"26,252.22","105,008.86"
21-Nov-2020,NEFT,00.00,"13,126.11","91,882.75"
21-Nov-2020,Bill,03.51,00.00,"91,886.26"
21-Nov-2020,NEFT,"3,355.00",00.00,"95,241.26"
22-Nov-2020,Interest,00.00,"31,747.09","63,494.17"
22-Nov-2020,ATM,00.00,"6,349.42","57,144.75"
22-Nov-2020,Debit Card,16.65,00.00,"57,161.40"
22-Nov-2020,Transfer,01.80,00.00,"57,163.20"
22-Nov-2020,Interest,00.00,"6,351.47","50,811.73"
22-Nov-2020,ATM,"1,870,788.50",00.00,"1,921,600.23"
22-Nov-2020,Cheque,00.00,"240,200.03","1,681,400.20"
22-Nov-2020,Interest,00.00,"420,350.05","1,261,050.15"
22-Nov-2020,Cheque,00.00,"420,350.05","840,700.10"
22-Nov-2020,Cash,"236,323.90",00.00,"1,077,024.00"
22-Nov-2020,Bill,00.00,"538,512.00","538,512.00"
22-Nov-2020,RTGS,00.00,"89,752.00","448,760.00"
22-Nov-2020,ATM,"7,784.70",00.00,"456,544.70"
22-Nov-2020,NEFT,00.00,"456,544.70",00.00
22-Nov-2020,Miscellaneous,"1,728.54",00.00,"1,728.54"
22-Nov-2020,RTGS,00.00,172.85,"1,555.69"
22-Nov-2020,Bill,00.00,194.46,"1,361.23"
22-Nov-2020,ATM,00.00,226.87,"1,134.36"
22-Nov-2020,ATM,"1,020.80",00.00,"2,155.16"
22-Nov-2020,Interest,00.00,718.39,"1,436.77"
22-Nov-2020,RTGS,06.00,00.00,"1,442.77"
22-Nov-2020,Debit Card,00.00,480.92,961.85
22-Nov-2020,Transfer,01.00,00.00,962.85
22-Nov-2020,RTGS,00.30,00.00,963.15
22-Nov-2020,Cheque,00.00,321.05,642.10
22-Nov-2020,Miscellaneous,"2,105.40",00.00,"2,747.50"
22-Nov-2020,Purchase,00.00,"2,747.50",00.00
22-Nov-2020,RTGS,"1,011,669.00",00.00,"1,011,669.00"
23-Nov-2020,Debit Card,00.00,"168,611.50","843,057.50"
23-Nov-2020,Commission,00.00,"843,057.50",00.00
23-Nov-2020,Purchase,318.70,00.00,318.70
23-Nov-2020,Miscellaneous,03.02,00.00,321.72
23-Nov-2020,Purchase,"3,512.60",00.00,"3,834.32"
23-Nov-2020,Transfer,00.00,426.04,"3,408.28"
23-Nov-2020,Cash,19.00,00.00,"3,427.28"
23-Nov-2020,Purchase,"14,436.17",00.00,"17,863.45"
23-Nov-2020,Tax,00.00,"4,465.86","13,397.59"
23-Nov-2020,NEFT,"1,813,532.00",00.00,"1,826,929.59"
23-Nov-2020,Transfer,"12,047.00",00.00,"1,838,976.59"
23-Nov-2020,IMPS,"3,440.00",00.00,"1,842,416.59"
23-Nov-2020,Debit Card,00.00,"263,202.37","1,579,214.22"
23-Nov-2020,NEFT,07.00,00.00,"1,579,221.22"
23-Nov-2020,Reversal,00.00,"1,579,221.22",00.00
23-Nov-2020,Transfer,357.55,00.00,357.55
23-Nov-2020,Cheque,01.30,00.00,358.85
23-Nov-2020,Debit Card,00.00,51.26,307.59
23-Nov-2020,Cheque,"19,922.91",00.00,"20,230.50"
23-Nov-2020,Cash,"2,423.50",00.00,"22,654.00"
23-Nov-2020,Purchase,72.24,00.00,"22,726.24"
23-Nov-2020,Commission,00.00,"2,272.62","20,453.62"
23-Nov-2020,NEFT,256.19,00.00,"20,709.81"
23-Nov-2020,ATM,00.00,"20,709.81",00.00
23-Nov-2020,Cash,04.00,00.00,04.00
23-Nov-2020,Miscellaneous,00.00,00.80,03.20
23-Nov-2020,Tax,"179,716.00",00.00,"179,719.20"
23-Nov-2020,Debit Card,"1,682.00",00.00,"181,401.20"
23-Nov-2020,RTGS,00.10,00.00,"181,401.30"
23-Nov-2020,Miscellaneous,00.00,"20,155.70","161,245.60"
23-Nov-2020,ATM,14.06,00.00,"161,259.66"
23-Nov-2020,Commission,00.00,"26,876.61","134,383.05"
23-Nov-2020,Cheque,02.00,00.00,"134,385.05"
23-Nov-2020,Tax,"1,449,118.50",00.00,"1,583,503.55"
23-Nov-2020,Cheque,"1,545,734.25",00.00,"3,129,237.80"
23-Nov-2020,Commission,00.00,"347,693.09","2,781,544.71"
23-Nov-2020,Commission,"50,188.47",00.00,"2,831,733.18"
23-Nov-2020,Cheque,00.00,"471,955.53","2,359,777.65"
23-Nov-2020,Cash,00.00,"235,977.77","2,123,799.88"
23-Nov-2020,Bill,00.00,"424,759.98","1,699,039.90"
23-Nov-2020,Interest,"1,476,374.75",00.00,"3,175,414.65"
23-Nov-2020,RTGS,00.00,"317,541.47","2,857,873.18"
23-Nov-2020,Tax,00.00,"1,428,936.59","1,428,936.59"
23-Nov-2020,Commission,523.70,00.00,"1,429,460.29"
23-Nov-2020,Transfer,"1,905,257.80",00.00,"3,334,718.09"
23-Nov-2020,Cheque,"10,351.20",00.00,"3,345,069.29"
23-Nov-2020,Cheque,"184,338.00",00.00,"3,529,407.29"
23-Nov-2020,Interest,00.00,"882,351.82","2,647,055.47"
23-Nov-2020,NEFT,00.00,"330,881.93","2,316,173.54"
23-Nov-2020,Interest,15.67,00.00,"2,316,189.21"
23-Nov-2020,ATM,00.00,"386,031.54","1,930,157.68"
23-Nov-2020,Reversal,00.00,"275,736.81","1,654,420.87"
23-Nov-2020,Cash,00.00,"236,345.84","1,418,075.03"
23-Nov-2020,Cheque,36.00,00.00,"1,418,111.03"
23-Nov-2020,Cash,00.00,"177,263.88","1,240,847.15"
23-Nov-2020,Purchase,00.00,"124,084.72","1,116,762.43"
23-Nov-2020,Commission,"1,083,426.75",00.00,"2,200,189.18"
23-Nov-2020,Debit Card,00.00,"1,100,094.59","1,100,094.59"
23-Nov-2020,Purchase,436.00,00.00,"1,100,530.59"
23-Nov-2020,Cheque,"2,541.41",00.00,"1,103,072.00"
23-Nov-2020,Miscellaneous,"3,983.00",00.00,"1,107,055.00"
23-Nov-2020,ATM,00.00,"1,107,055.00",00.00
23-Nov-2020,Cheque,"2,353.70",00.00,"2,353.70"
23-Nov-2020,Tax,00.00,470.74,"1,882.96"
23-Nov-2020,Interest,"529,512.80",00.00,"531,395.76"
23-Nov-2020,Tax,00.00,"88,565.96","442,829.80"
23-Nov-2020,Transfer,01.33,00.00,"442,831.13"
23-Nov-2020,Bill,00.00,"442,831.13",00.00
23-Nov-2020,RTGS,"253,679.00",00.00,"253,679.00"
23-Nov-2020,Debit Card,389.75,00.00,"254,068.75"
23-Nov-2020,Reversal,00.00,"25,406.88","228,661.88"
23-Nov-2020,Miscellaneous,00.00,"228,661.88",00.00
23-Nov-2020,Interest,"18,252.70",00.00,"18,252.70"
23-Nov-2020,Cash,00.00,"2,028.08","16,224.62"
23-Nov-2020,Miscellaneous,"29,124.07",00.00,"45,348.69"
23-Nov-2020,Reversal,00.00,"7,558.12","37,790.58"
23-Nov-2020,IMPS,00.00,"4,723.82","33,066.76"
23-Nov-2020,Purchase,00.00,"3,306.68","29,760.08"
23-Nov-2020,Miscellaneous,00.00,"2,976.01","26,784.07"
23-Nov-2020,Cash,00.00,"8,928.02","17,856.05"
23-Nov-2020,Bill,02.04,00.00,"17,858.09"
23-Nov-2020,Reversal,07.60,00.00,"17,865.69"
23-Nov-2020,Cheque,"1,373,674.00",00.00,"1,391,539.69"
23-Nov-2020,Tax,00.00,"198,791.38","1,192,748.31"
23-Nov-2020,Transfer,00.00,"132,527.59","1,060,220.72"
23-Nov-2020,Bill,"5,783.69",00.00,"1,066,004.41"
23-Nov-2020,Cash,"23,609.21",00.00,"1,089,613.62"
23-Nov-2020,Purchase,"27,562.61",00.00,"1,117,176.23"
23-Nov-2020,Purchase,"1,716.00",00.00,"1,118,892.23"
23-Nov-2020,Bill,00.00,"111,889.22","1,007,003.01"
23-Nov-2020,IMPS,00.00,"251,750.75","755,252.26"
23-Nov-2020,Transfer,"28,393.00",00.00,"783,645.26"
23-Nov-2020,NEFT,485.00,00.00,"784,130.26"
23-Nov-2020,Purchase,"3,207.00",00.00,"787,337.26"
23-Nov-2020,Cheque,00.00,"87,481.92","699,855.34"
23-Nov-2020,Reversal,"251,243.60",00.00,"951,098.94"
23-Nov-2020,Reversal,"12,282.00",00.00,"963,380.94"
23-Nov-2020,Bill,00.00,"321,126.98","642,253.96"
23-Nov-2020,Transfer,"30,694.78",00.00,"672,948.74"
23-Nov-2020,Cheque,"197,957.00",00.00,"870,905.74"
23-Nov-2020,Debit Card,"3,835.00",00.00,"874,740.74"
23-Nov-2020,Reversal,"49,389.00",00.00,"924,129.74"
23-Nov-2020,Bill,00.80,00.00,"924,130.54"
23-Nov-2020,NEFT,54.00,00.00,"924,184.54"
23-Nov-2020,IMPS,05.57,00.00,"924,190.11"
23-Nov-2020,Transfer,"1,342.57",00.00,"925,532.68"
23-Nov-2020,RTGS,00.00,"231,383.17","694,149.51"
23-Nov-2020,IMPS,00.00,"231,383.17","462,766.34"
23-Nov-2020,Reversal,00.00,"462,766.34",00.00
24-Nov-2020,RTGS,30.00,00.00,30.00
24-Nov-2020,Debit Card,00.00,06.00,24.00
24-Nov-2020,Reversal,00.00,24.00,00.00
24-Nov-2020,Interest,"434,828.80",00.00,"434,828.80"
24-Nov-2020,ATM,"38,639.30",00.00,"473,468.10"
24-Nov-2020,RTGS,00.00,"67,638.30","405,829.80"
24-Nov-2020,Purchase,00.00,"57,975.69","347,854.11"
24-Nov-2020,Transfer,00.00,"43,481.76","304,372.35"
24-Nov-2020,NEFT,426.00,00.00,"304,798.35"
24-Nov-2020,Cheque,"49,661.00",00.00,"354,459.35"
24-Nov-2020,Miscellaneous,"767,103.00",00.00,"1,121,562.35"
24-Nov-2020,ATM,"32,193.30",00.00,"1,153,755.65"
24-Nov-2020,Transfer,400.00,00.00,"1,154,155.65"
24-Nov-2020,Reversal,"245,117.00",00.00,"1,399,272.65"
24-Nov-2020,Tax,689.00,00.00,"1,399,961.65"
24-Nov-2020,ATM,00.00,"199,994.52","1,199,967.13"
24-Nov-2020,Tax,00.00,"133,329.68","1,066,637.45"
24-Nov-2020,Commission,00.00,"118,515.27","948,122.18"
24-Nov-2020,ATM,00.00,"105,346.91","842,775.27"
24-Nov-2020,ATM,00.00,"210,693.82","632,081.45"
24-Nov-2020,Debit Card,00.00,"105,346.91","526,734.54"
24-Nov-2020,Miscellaneous,00.00,"131,683.64","395,050.90"
24-Nov-2020,Transfer,00.00,"56,435.84","338,615.06"
24-Nov-2020,Bill,00.00,"37,623.90","300,991.16"
24-Nov-2020,Debit Card,00.00,"42,998.74","257,992.42"
24-Nov-2020,NEFT,375.80,00.00,"258,368.22"
24-Nov-2020,Cash,00.00,"32,296.03","226,072.19"
24-Nov-2020,IMPS,00.00,"25,119.13","200,953.06"
24-Nov-2020,Reversal,00.00,"100,476.53","100,476.53"
24-Nov-2020,Debit Card,123.89,00.00,"100,600.42"
24-Nov-2020,Miscellaneous,07.00,00.00,"100,607.42"
24-Nov-2020,Cash,"114,102.22",00.00,"214,709.64"
24-Nov-2020,RTGS,"182,651.00",00.00,"397,360.64"
24-Nov-2020,Bill,16.46,00.00,"397,377.10"
24-Nov-2020,Interest,00.00,"56,768.16","340,608.94"
24-Nov-2020,RTGS,03.10,00.00,"340,612.04"
24-Nov-2020,Bill,03.00,00.00,"340,615.04"
24-Nov-2020,Debit Card,00.00,"113,538.35","227,076.69"
24-Nov-2020,ATM,07.00,00.00,"227,083.69"
24-Nov-2020,Debit Card,00.00,"25,231.52","201,852.17"
24-Nov-2020,Commission,00.00,"33,642.03","168,210.14"
24-Nov-2020,Transfer,00.00,"18,690.02","149,520.12"
24-Nov-2020,RTGS,00.00,"37,380.03","112,140.09"
24-Nov-2020,Interest,00.00,"11,214.01","100,926.08"
24-Nov-2020,Cheque,00.00,"25,231.52","75,694.56"
24-Nov-2020,Reversal,00.00,"18,923.64","56,770.92"
24-Nov-2020,Reversal,"1,535,970.00",00.00,"1,592,740.92"
24-Nov-2020,Purchase,00.00,"159,274.09","1,433,466.83"
24-Nov-2020,IMPS,00.00,"143,346.68","1,290,120.15"
24-Nov-2020,Cheque,01.60,00.00,"1,290,121.75"
24-Nov-2020,IMPS,"3,309.53",00.00,"1,293,431.28"
24-Nov-2020,Purchase,00.00,"129,343.13","1,164,088.15"
24-Nov-2020,Cheque,00.00,"291,022.04","873,066.11"
24-Nov-2020,Purchase,00.00,"145,511.02","727,555.09"
24-Nov-2020,Cheque,03.39,00.00,"727,558.48"
24-Nov-2020,Tax,"118,168.47",00.00,"845,726.95"
24-Nov-2020,Bill,00.00,"105,715.87","740,011.08"
25-Nov-2020,Interest,00.00,"92,501.39","647,509.69"
25-Nov-2020,Cheque,27.05,00.00,"647,536.74"
25-Nov-2020,RTGS,00.00,"71,948.53","575,588.21"
26-Nov-2020,Commission,00.00,"575,588.21",00.00
26-Nov-2020,Bill,"11,651.00",00.00,"11,651.00"
26-Nov-2020,Cash,399.00,00.00,"12,050.00"
26-Nov-2020,Tax,00.00,"1,506.25","10,543.75"
26-Nov-2020,RTGS,"1,472.59",00.00,"12,016.34"
26-Nov-2020,Miscellaneous,"863,983.00",00.00,"875,999.34"
26-Nov-2020,Commission,00.00,"125,142.76","750,856.58"
26-Nov-2020,Purchase,00.00,"125,142.76","625,713.82"
26-Nov-2020,Commission,"98,949.00",00.00,"724,662.82"
26-Nov-2020,Interest,"1,297.85",00.00,"725,960.67"
26-Nov-2020,RTGS,"3,767.60",00.00,"729,728.27"
26-Nov-2020,ATM,"3,981.00",00.00,"733,709.27"
26-Nov-2020,Miscellaneous,09.00,00.00,"733,718.27"
26-Nov-2020,Cheque,00.00,"122,286.38","611,431.89"
26-Nov-2020,Miscellaneous,00.00,"122,286.38","489,145.51"
26-Nov-2020,Interest,00.00,"489,145.51",00.00
26-Nov-2020,Bill,165.00,00.00,165.00
26-Nov-2020,Transfer,"1,432.50",00.00,"1,597.50"
26-Nov-2020,NEFT,00.00,399.38,"1,198.12"
26-Nov-2020,Transfer,00.00,239.62,958.50
26-Nov-2020,NEFT,"27,467.43",00.00,"28,425.93"
26-Nov-2020,Tax,"1,597,883.25",00.00,"1,626,309.18"
26-Nov-2020,Cheque,"21,051.58",00.00,"1,647,360.76"
26-Nov-2020,Purchase,"27,315.00",00.00,"1,674,675.76"
26-Nov-2020,Debit Card,00.00,"558,225.25","1,116,450.51"
26-Nov-2020,RTGS,303.00,00.00,"1,116,753.51"
26-Nov-2020,Debit Card,"1,959,088.00",00.00,"3,075,841.51"
26-Nov-2020,Miscellaneous,"130,171.50",00.00,"3,206,013.01"
26-Nov-2020,Cheque,00.00,"641,202.60","2,564,810.41"
26-Nov-2020,Bill,00.00,"366,401.49","2,198,408.92"
26-Nov-2020,Transfer,"2,666.05",00.00,"2,201,074.97"
26-Nov-2020,Purchase,"693,134.80",00.00,"2,894,209.77"
26-Nov-2020,Bill,00.00,"321,578.86","2,572,630.91"
26-Nov-2020,Bill,"111,980.50",00.00,"2,684,611.41"
26-Nov-2020,RTGS,05.70,00.00,"2,684,617.11"
26-Nov-2020,RTGS,00.00,"383,516.73","2,301,100.38"
26-Nov-2020,Debit Card,00.00,"767,033.46","1,534,066.92"
26-Nov-2020,Miscellaneous,"90,064.90",00.00,"1,624,131.82"
26-Nov-2020,Reversal,"2,076,625.00",00.00,"3,700,756.82"
26-Nov-2020,Tax,"855,253.00",00.00,"4,556,009.82"
26-Nov-2020,RTGS,"29,818.00",00.00,"4,585,827.82"
26-Nov-2020,ATM,"1,038,410.00",00.00,"5,624,237.82"
26-Nov-2020,Transfer,415.26,00.00,"5,624,653.08"
26-Nov-2020,Transfer,695.20,00.00,"5,625,348.28"
26-Nov-2020,Cash,00.00,"937,558.05","4,687,790.23"
26-Nov-2020,Miscellaneous,16.30,00.00,"4,687,806.53"
26-Nov-2020,Cheque,232.13,00.00,"4,688,038.66"
26-Nov-2020,Transfer,00.00,"2,344,019.33","2,344,019.33"
26-Nov-2020,NEFT,00.00,"390,669.89","1,953,349.44"
26-Nov-2020,Cheque,00.00,"279,049.92","1,674,299.52"
26-Nov-2020,Tax,00.00,"239,185.65","1,435,113.87"
27-Nov-2020,NEFT,00.00,"159,457.10","1,275,656.77"
27-Nov-2020,NEFT,"648,243.50",00.00,"1,923,900.27"
27-Nov-2020,NEFT,00.00,"641,300.09","1,282,600.18"
27-Nov-2020,Debit Card,00.00,"1,282,600.18",00.00
27-Nov-2020,Transfer,435.40,00.00,435.40
27-Nov-2020,Cheque,"228,014.50",00.00,"228,449.90"
27-Nov-2020,Purchase,504.80,00.00,"228,954.70"
27-Nov-2020,Reversal,57.20,00.00,"229,011.90"
27-Nov-2020,IMPS,376.18,00.00,"229,388.08"
28-Nov-2020,NEFT,00.00,"57,347.02","172,041.06"
28-Nov-2020,Tax,390.00,00.00,"172,431.06"
28-Nov-2020,Transfer,01.00,00.00,"172,432.06"
28-Nov-2020,ATM,00.00,"86,216.03","86,216.03"
28-Nov-2020,Transfer,00.00,"28,738.68","57,477.35"
28-Nov-2020,Miscellaneous,00.00,"19,159.12","38,318.23"
28-Nov-2020,Reversal,"15,216.00",00.00,"53,534.23"
28-Nov-2020,RTGS,00.00,"5,948.25","47,585.98"
28-Nov-2020,ATM,"32,399.00",00.00,"79,984.98"
28-Nov-2020,IMPS,"2,363.10",00.00,"82,348.08"
28-Nov-2020,Tax,136.00,00.00,"82,484.08"
28-Nov-2020,Bill,386.70,00.00,"82,870.78"
28-Nov-2020,Cash,00.00,"10,358.85","72,511.93"
